worker_id|skill_value
bdf9479198ff88cbba03a570acdb8db5|80
a8dbbd0eb18bc3ed90e02d4539a1af7a|100
d34816a7396b728b994a643e6a0d716c|90
16e9540cdeb2af36c840ab41572769b0|90
2496f28d052bf235fb331e9d7fc07fcf|100
c615ac7e3e121a63405de3a7afb8de0b|90
6a99a25bc1f020c7cd22c7334c6a2349|80
93d711dceda776ce6e4be3aec230ea8d|80
de4d2eee1a109782b7757ef201559f01|70
5dc76e4308320866889893bc1434edcc|100
dcdd5a932051c870d55520fea4ed239c|80
721565bbc7e3bd6bf493515da9e3e0a4|100
bbaed9102c3e7823a12984e2071cd8ea|80
4ef047f77f7f637dfcdd932a5dc468bf|100
ab788a3e81df0ba07cfe7599f3fe8504|80
47cd5f31ac574d5d091e613eeebca3dc|80
ca0243a503594d00edff4ce0c56d9e57|90
8c272e30b393a34897838fa678013b47|100
654e43452f1db02435498117826b88d9|80
0efcfa03b915814f5163731102188d4a|100
93d44abbfb5498b9b9eb3022c0bdd4fc|90
ac3f25bf1970e08b13c472d1869f7729|90
b018ca59bd75b0e04c54905b8233584e|90
ab869da0d5528adad78c3292616399a3|90
481fdc9cfd07eac51195535764c50641|100
a20b91206e2563ea69402daa7b264bdf|90
600eca3b55031f86781010c91e933062|90
e4e53e49a17285ca131c2b0d9ad2b752|90
cc790a42264e691d7e6a182773659546|80
c680f24cbac70609c2859398e0bc6f28|75
adabc1c35eabaa8ec742068a863ec1cf|80
a5d3ec7605d1c677a6fefd338bc21f84|90
13f5ac66fd153ef1f1abac7c36e81fea|90
c518baefd923bb33c023e2af7a83c2f4|100
8730d0e8a8bad4773d5ed546820f94a8|90
215897b99ab708a18108f1b1595063ce|75
89e8b1cb605fa9486f9c29fd266d5300|75
d42ff09f6748722fefb6f19b3cd31c54|100
1d6bf06d6cc3fa10cb4b3cec5468109b|90
3853bf5559c8b11507d4235f5da85b75|90
4c5835906e9baec758871697f9c50765|80
6239884f9c2fe5ea7f637863e8ffc046|75
e3e13045cf556bf4744b0e778034ba2d|90
7c1633c7d7bc4e2023ccb2049d7e4f21|80
d35626b1cb364c8faf042cd23a9bc4b7|80
52a6621f82b22de2dd6ec56a6cf3132c|90
61e948b926e1050830b9c5f5a9d502f3|80
d7461b8d6231911cd4236ad1ebb80c44|75
e29c5056beeb0493f9fea3d8aee3929d|90
0965b48e7818f6367955439281b6e749|90
a1c3b0662ab7e5b33700c47e278fcee0|100
fce2976409e59b2d8187bc6535ffb8c2|78
7f8c0c06e7b0187d9fc2eb9c344df646|75
56f722365321dd091a728f352c78e3bf|80
76d6f57e5bee0d34c9bb5a8b310d01ba|90
847bfb3a862f434c2e75e69f7a1cac0c|100
536d56b9d11ccbc3de8601f1ce240b35|100
5dbed3f6416aa46cdce0c18339906e35|90
07b934d4c38f2bed0c99526a530b4868|90
a6c25352370397f8b71947a7d61f83d1|88
12310180a4278d012244652d9b045d99|75
44ab05e95abc614770cbedbcaada8267|80
53077077dfddcc89151cc112e99975fe|75
44f4a5aab3b62201830065011737c597|80
9291d6b21fefbb3db2f83996e8584a63|80
8d0dd8374d2525e448daf1159f3b56c5|100
7bb689587fd465c057b492c2555ccece|78
0d97dd24855a377d34ac568394ac93b0|80
537df71eef6fa697cd835438a13d70b6|80
b2a22bd4ae3ee22e36885721da738b1a|100
5135900ea7c6d179e6f575971ac8a070|80
066bd49ef1c52cd18f04d78fea5a3163|75
d49febba3c576d8b84ae8fc5a665c0d6|100
34c23f86692c6a60070a1af60c974bf8|80
becef77f2844296e0eec10cfc12ea226|75
02f27ba7f368b0bbada54e23f13848e4|80
2f006ec219e0789652f03933f42b634c|80
8dcfa16f8b7e0d8829b0b328f6a5fbb5|100
786a45a3bcccb8a2c5d27ffc629a2ef8|90
531dde3672dc368906eb0cb1ea83ddf3|100
48d7b87367f07af68b4e7da4e802706b|80
28352e5f459f975f37c5603cd0f161b6|90
e0201ef57c0c7d6021e1f5830cf21d9b|90
ae9e042fd2d018265e4d4959a1e2945e|80
239fd7e9d2e3f494024a33c506923d35|100
60f81a7b701804bfe40c71a78d0e09c6|100
986e05b2d69bc300825e3a2b5ce82524|80
e995339daae778193bd4995f628fa53e|88
a04d04cdbf354dda4e4f4467e0c56fec|80
3dc5744af4492d3ec29c67e056066849|100
f5a6ecd36e037c688d0a73741d09f09a|90
f405cb93dae080db91de00d6deb2696c|83
d1e1b217eb4ede376f5134cf6e96d598|90
8e3fb1e85dd57c27dbbbccc571401b18|100
c291cf4ae2f327f510234543f50dca68|75
99dbdf8253dc9052bf5ccd0bc6bae4d1|100
58197637279cf29d61f2013f2c4c6000|90
bb71a237af9a53f02a29f80fe41d4c54|80
8de4ca226aac550d23878bd19ef5c8cb|80
158833688f9afdc1200c5b4a932793d6|90
a7214b838f48b02a628cce74146730c8|90
274d34d54fe1265e345514e2e81b25ff|90
762709c73604e6b3d815dc21a2b5b51b|100
6c9d7bc7e9b24738b6423abbe0a8a65a|100
aabc680cf517c86c3393f5e69aeb2dd7|100
ae83f12bff8f2441a51f83de249a597b|80
4b83b0baa7f45ae8365e93017cc7ca99|100
e499705781ce70d2ddb2141bf88c3926|100
e8c57f3f3178b5ced372699896da2747|100
91d2dc1f8d6559a89bdef073c048bef2|86
0d0fb2f46ab6e168d82f891588efb887|90
fdba38f6d059f40394c3263693bb837b|100
485d8b2096b45cecd94816d84a35b84f|75
80331ae1002f91d1721fd5a723affb67|75
1f8ebb5275d8a11d904e4c7b1377f6d4|100
b093f19a364e6704a9075846c22939a4|100
53a302193d8ad7b3818faacabec957eb|100
9ff0b43605011d666920880d5fb98b52|100
26e447085ec9fd70ec321d7fbb37eff6|100
e3f04fc81e63fe4431af8497513310d4|100
994e89f5cbc72984f496828c17caffcb|100
c93e32c4294ddeb38933e616284d2f9c|90
1eb5b9952a96d469b5e3081bcb16bb14|100
c116239033c4c0549ae91208baf76913|80
814ac27140e82f20d888c541400e5bff|75
b7101c95b5578f4bcbb9ec93c0045fc8|100
ee609c8a562e5bf79521eaa198d21067|89
6ba14d24bc5cd0f5df8c372e42a26562|78
7a4269c3f4a88b12ce557412bdde5db7|86
ea9ab56f35c5884a6686b317c3add2e3|100
7c6d1bd731673ee2f75896f473dd2879|100
54c64c01ae52f4cb4028b663d39483c7|100
04aa26ba74bf14997bbe46f8008e64c1|100
f5eb97545c97b0c6907619c1c5ad72eb|75
cfe21b86ce7243b5eed562ee95babd88|100
2201683f4ed5fe50fffcc4305cfbc6c4|75
a36fb7b6ed9d1da8dc2fca53c4fe933f|75
0f5d863bd5ad9443fc38f725cb98fd55|75
803f16837f1e9ade5e59db7ae168b5e9|100
feb7a446cc359e594eb3773c5dd9b2f8|75
ca801ac344a2d80dd7aef0766ea0f541|100
50334c88e04ed0f52182fa1c64434fcd|100
f2c4b19c44b4c7b3eb1be0c85ad49dc6|100
d7e853288dedf6cc2db75e81378869aa|75
cb393dd21908800455f69444243e1cfc|50
6382206ea12238802bb25951ca39149f|100
b74d02314102bfb48f15b42caff6bf0c|80
3598548ec2618a1a7d6edc6894a2b621|80
4a3e3d42ac6406f3e948459e7ee7f4a7|70
ad5df7090050fb4b11551f3af4e071bf|100
ada4edae51025e41d17ff5755a12ff42|70
